mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.8931412696838379,0.21016906800010943,0.18120423952738443,0.03799572827621214,0.1,,"{'classifier__C': 0.1, 'classifier__class_weight': None}",0.9998213603015156,0.9998051175953946,0.9997239042672448,0.999783460721385,4.2631637687277636e-05,6
0.9236299196879069,0.09865009658430321,0.15547498067220053,0.0032394031359310326,0.1,balanced,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced'}",0.9998376010332375,0.9998375995148818,0.9997726302351833,0.9998159435944342,3.062717004857663e-05,5
1.0153574148813884,0.16006713533583747,0.1915898323059082,0.061093050147815055,1.0,,"{'classifier__C': 1.0, 'classifier__class_weight': None}",0.99987008082659,0.9999188016550443,0.9998375960634471,0.9998754928483605,3.337218913402223e-05,4
0.9332063992818197,0.12790366593333188,0.2634187539418538,0.07976606968601929,1.0,balanced,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced'}",0.99987008082659,0.9999350416275428,0.9998700780656475,0.9998917335065934,3.0623466024458804e-05,2
0.8534843921661377,0.16400734936728095,0.15217463175455728,0.0010697571152117192,10.0,,"{'classifier__C': 10.0, 'classifier__class_weight': None}",0.99987008082659,0.9999350416275428,0.9998375960634471,0.9998809061725268,4.0511731440532124e-05,3
0.770914634068807,0.12585659521077344,0.13684829076131186,0.011923016721904892,10.0,balanced,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced'}",0.99987008082659,0.9999350416275428,0.9998863188388603,0.9998971470976644,2.7603318721390426e-05,1
