mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.7015438874562582,0.09422840929638646,0.16214275360107422,0.012264171721391395,0.1,,"{'classifier__C': 0.1, 'classifier__class_weight': None}",0.9998213603015156,0.9997563958549986,0.9997239042672448,0.9997672201412531,4.0515787323258e-05,6
0.9963283538818359,0.2928229438581557,0.20828874905904135,0.04746208479437888,0.1,balanced,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced'}",0.9998376010332375,0.9998051194178581,0.9997239068510513,0.9997888757673823,4.7815505862519186e-05,5
0.6614885330200195,0.02388810190873926,0.19092591603597006,0.058862743350931605,1.0,,"{'classifier__C': 1.0, 'classifier__class_weight': None}",0.9998376010332375,0.99987008082659,0.9997888719203003,0.9998321845933761,3.337389179955955e-05,4
0.8623468081156412,0.10775155211422364,0.17864306767781576,0.03387365928571867,1.0,balanced,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced'}",0.9998376010332375,0.9999188016550443,0.9998051134533652,0.9998538387138823,4.781212192740138e-05,3
0.9909934202829996,0.23585432525077787,0.14139437675476074,0.0029944503054247177,10.0,,"{'classifier__C': 10.0, 'classifier__class_weight': None}",0.9998863212545952,0.9999188016550443,0.9998863188388603,0.9998971472495,1.5311977034765643e-05,2
0.7743701140085856,0.11503029690204261,0.13811635971069336,0.005055549603827315,10.0,balanced,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced'}",0.9998863212545952,0.9999350416275428,0.9999025594601846,0.9999079741141075,2.02551646560622e-05,1
