mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
17.912339369455974,0.33665398818828923,0.65216596921285,0.043949357554970134,,1,100,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100}",0.9998863212545952,0.9999188016550443,0.9999350402472768,0.9999133877189722,2.0254515378418717e-05,2
52.1340602238973,0.9951424477366674,2.061969598134359,0.16801389843410525,,1,300,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 300}",0.9998863212545952,0.9999188016550443,0.9999350402472768,0.9999133877189722,2.0254515378418717e-05,2
9.455643574396769,0.4898629146604941,0.6275943120320638,0.06120115552757075,,5,100,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 100}",0.9998051175953946,0.9997239101362099,0.9997726302351833,0.9997672193222625,3.337285664314473e-05,6
26.47211265563965,1.55824971802004,1.4895193576812744,0.2442893121418278,,5,300,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 300}",0.9997888764076654,0.9998538402466945,0.999821354834405,0.9998213571629216,2.652137627670822e-05,5
5.130429267883301,0.26329216404436484,0.5288508733113607,0.05858939302606572,10,1,100,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100}",0.9986517282244929,0.9991391524492248,0.9988467321144845,0.998879204262734,0.00020031046573229462,9
13.812933603922525,0.5283263136446746,1.1185088157653809,0.03043596289646608,10,1,300,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 300}",0.9987817508662833,0.999057918308902,0.9986356152208387,0.9988250947986748,0.00017510758008211193,10
3.8919259707132974,0.2029821393549841,0.5491939385732015,0.05799334188833889,10,5,100,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 100}",0.9989767667740517,0.9987329315285112,0.9980666393659038,0.9985921125561555,0.00038466908895566236,12
13.415151913960775,0.06620295254665362,1.0781660079956055,0.0866381098756712,10,5,300,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 300}",0.9987980449887939,0.9986028968298258,0.9986843247256352,0.998695088848085,8.003166346823527e-05,11
11.190407037734985,0.4505299255966092,0.589994748433431,0.07076843394576944,20,1,100,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100}",0.9998538416130509,0.9998863212545952,0.9999187999296476,0.9998863209324312,2.6519121702990433e-05,4
36.052470763524376,0.6060904362972706,1.5146679878234863,0.03636919962320448,20,1,300,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 300}",0.9998863212545952,0.9999025615307375,0.9999512804130992,0.9999133877328106,2.7602271124958206e-05,1
9.203508059183756,0.6150673553278053,0.6072746912638346,0.021999889373891322,20,5,100,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 100}",0.9997401519322093,0.9996102133028802,0.9994802587433705,0.99961020799282,0.000106100950113076,8
20.284534692764282,0.8395858384401618,0.8546610673268636,0.38912898408525676,20,5,300,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 300}",0.9997239127195803,0.9997563935761002,0.9996751769298524,0.999718494408511,3.337718260597568e-05,7
