mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
17.564849456151325,0.9429219622454249,0.8360178470611572,0.034397310257994015,,1,100,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100}",0.9999675211172242,0.9999512814482604,0.9999350402472768,0.9999512809375871,1.3260259633741747e-05,4
50.26749610900879,0.7330331575824691,1.8739454746246338,0.14386220882167491,,1,300,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 300}",0.9999837606344617,0.9999512814482604,0.9999512804130992,0.999962107498607,1.53110792025714e-05,1
13.952766497929892,0.467004845236616,0.8333448568979899,0.21450665784276216,,5,100,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 100}",0.9999675211172242,0.9999350416275428,0.9999025594601846,0.9999350407349837,2.6520485439634274e-05,8
35.96409900983175,0.7249026013134398,1.8577666282653809,0.18536185807590333,,5,300,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 300}",0.9999837606344617,0.9999512814482604,0.9999187999296476,0.9999512806707899,2.6520096693381594e-05,6
9.244143724441528,0.3153473649351968,0.7531431516011556,0.09528112931251674,10,1,100,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100}",0.9999025615307375,0.9998863212545952,0.9997888719203003,0.9998592515685444,5.0205629216327876e-05,11
23.82063055038452,0.5283704707265277,1.4575677712758381,0.043007633427157334,10,1,300,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 300}",0.9999025615307375,0.9999188016550443,0.9999025594601846,0.9999079742153221,7.656156097102835e-06,10
8.668304284413656,0.6570631752973953,0.6299835840861002,0.1083940055349632,10,5,100,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 100}",0.9998051194178581,0.9998863212545952,0.999821354834405,0.9998375985022862,3.5083967202912856e-05,12
22.69273082415263,0.5862213332687072,1.6048552989959717,0.1701814086991511,10,5,300,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 300}",0.9999350416275428,0.9999188016550443,0.9999187999296476,0.9999242144040782,7.656003165597939e-06,9
15.418389717737833,1.460820317387831,0.7726281483968099,0.06446762922227166,20,1,100,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100}",0.9999675211172242,0.9999512814482604,0.9999350402472768,0.9999512809375871,1.3260259633741747e-05,4
44.9752828280131,0.8022671159354872,1.6454370816548665,0.1496625189429152,20,1,300,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 300}",0.9999837606344617,0.9999512814482604,0.9999350402472768,0.9999566941099997,2.0254904133572873e-05,2
13.3760617574056,0.7514720008702538,0.871233065923055,0.1748736635510767,20,5,100,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 100}",0.9999837606344617,0.9999350416275428,0.9999187999296476,0.9999458673972174,2.7602792845068377e-05,7
27.882160584131878,3.1307128178015837,1.012287696202596,0.41433744170892123,20,5,300,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'classifier__n_estimators': 300}",0.9999837606344617,0.9999512814482604,0.9999350402472768,0.9999566941099997,2.0254904133572873e-05,2
